"","Color_label_source","Subject","Chain","Generation","Condition","Confidence","Color_label_matched","Language.x","Age.x","Gender.x","Language_spoken.x","rt","Condition_label.x","Lightness_source","Lighness_matched","Saturation_source","Saturation_matched","Hue_source","Hue_matched","Unique_hue","Seed","Dif","RHAD","Error_rate_hue","Error_rate_sat","Condition_label.y","basic_colors","creative_name","Language.y","Hue_color_to_name","Saturation_color_to_name","Lightness_color_to_name","Vision_impairments","Age.y","Gender.y","Language_spoken.y","Participated_before"
"475","seed mørk rosa","q135","2",3,"2",5,"seed dark rose","Danish","21","male","Dansk",8449,"Naming transmission",50,50,62,69,317,317,372.2,327.55,55.2,123.628219484882,0,7,"Naming transmission","purple","Lilla","Danish",317,69,50,"no","21","male","Dansk","no"
"476","seed mørk rosa","qgmv","1",7,"1",6,"seed dark rose","Danish","26","male","Dansk",9361,"Pure transmission",50,50,45,64,300,295,372.2,327.55,77.2,172.900335946249,5,19,"Pure transmission","purple","Lilla","Danish",295,64,50,"no","26","male","Dansk","no"
"477","seed mørk rosa","qmv3","0",4,"2",4,"seed dark rose","Danish","25","female","dansk",27244,"Naming transmission",50,50,57,50,315,313,372.2,327.55,59.2,132.586786114222,2,7,"Naming transmission","pink","lys aubergine","Danish",313,50,50,"no","25","female","dansk","no"
"478","seed mørk rosa","qvhj","2",2,"2",5,"seed dark rose","Danish","30","male","Danskfransk",12584,"Naming transmission",50,50,61,62,318,317,372.2,327.55,55.2,123.628219484882,1,1,"Naming transmission","purple","Pink","Danish",317,62,50,"no","30","male","Danskfransk","no"
"479","seed mørk rosa","r6m7","3",11,"2",4,"seed dark rose","Danish","35","male","dansk",14377,"Naming transmission",50,50,46,66,313,296,372.2,327.55,76.2,170.660694288914,17,20,"Naming transmission","purple","lilla","Danish",296,66,50,"no","35","male","dansk","no"
"480","seed mørk rosa","r8j7","4",5,"2",6,"seed dark rose","Danish","22","female","Dansk",4727,"Naming transmission",50,50,61,80,300,300,372.2,327.55,72.2,161.702127659575,0,19,"Naming transmission","purple","neonpink","Danish",300,80,50,"no","22","female","Dansk","no"
"481","seed mørk rosa","s7h6","5",1,"1",4,"seed dark rose","Danish","27","female","Dansk",21374,"Pure transmission",50,50,66,51,328,326,372.2,327.55,46.2,103.471444568869,2,15,"Pure transmission","purple","Lyselilla","Danish",326,51,50,"no","27","female","Dansk","no"
"482","seed mørk rosa","sfda","3",1,"1",5,"seed dark rose","Danish","26","female","Dansk",26421,"Pure transmission",50,50,65,69,325,324,372.2,327.55,48.2,107.950727883539,1,4,"Pure transmission","pink","Pink","Danish",324,69,50,"no","26","female","Dansk","no"
"483","seed mørk rosa","sfry","3",13,"2",4,"seed dark rose","Danish","20","female","Dansk",2435,"Naming transmission",50,50,54,54,300,307,372.2,327.55,65.2,146.024636058231,7,0,"Naming transmission","purple","Bærfarve","Danish",307,54,50,"no","20","female","Dansk","no"
"484","seed mørk rosa","sm07","3",0,"2",6,"seed dark rose","Danish","22","male","Dansk",5222,"Naming transmission",50,50,60,68,327.55,325,372.2,327.55,47.2,105.711086226204,2.55000000000001,8,"Naming transmission","pink","pink","Danish",325,68,50,"no","22","male","Dansk","no"
"485","seed mørk rosa","sqtn","4",10,"1",6,"seed dark rose","Danish","24","female","Dansk",8802,"Pure transmission",50,50,75,63,327,328,372.2,327.55,44.2,98.9921612541994,1,12,"Pure transmission","purple","lilla-rød","Danish",328,63,50,"no","24","female","Dansk","no"
"486","seed mørk rosa","st8l","0",14,"1",5,"seed dark rose","Danish","21","male","Dansk",16557,"Pure transmission",50,50,84,76,296,300,372.2,327.55,72.2,161.702127659575,4,8,"Pure transmission","purple","lilla","Danish",300,76,50,"no","21","male","Dansk","no"
"487","seed mørk rosa","thuf","3",5,"1",0,"seed dark rose","Danish","26","male","Dansk",35341,"Pure transmission",50,50,62,41,323,327,372.2,327.55,45.2,101.231802911534,4,21,"Pure transmission","purple","lilla men rød","Danish",327,41,50,"no","26","male","Dansk","no"
"488","seed mørk rosa","tupe","0",0,"2",4,"seed dark rose","Danish","27","female","Dansk",3843,"Naming transmission",50,50,60,42,327.55,321,372.2,327.55,51.2,114.669652855543,6.55000000000001,18,"Naming transmission","purple","Mørk pink","Danish",321,42,50,"no","27","female","Dansk","no"
"489","seed mørk rosa","tyuw","0",2,"1",4,"seed dark rose","Danish","23","male","DanskogBosnisk",11360,"Pure transmission",50,50,59,65,327,319,372.2,327.55,53.2,119.148936170213,8,6,"Pure transmission","purple","lilla","Danish",319,65,50,"no","23","male","DanskogBosnisk","no"
"490","seed mørk rosa","u69f","3",2,"1",5,"seed dark rose","Danish","25","male","Ungarsk",20249,"Pure transmission",50,50,69,68,324,325,372.2,327.55,47.2,105.711086226204,1,1,"Pure transmission","purple","lyserød","Danish",325,68,50,"no","25","male","Ungarsk","no"
"491","seed mørk rosa","u8xc","1",10,"1",6,"seed dark rose","Danish","48","female","dansk",7920,"Pure transmission",50,50,70,60,302,312,372.2,327.55,60.2,134.826427771557,10,10,"Pure transmission","pink","pink","Danish",312,60,50,"no","48","female","dansk","no"
"492","seed mørk rosa","uex5","1",5,"2",5,"seed dark rose","Danish","31","male","Dansk",10354,"Naming transmission",50,50,72,62,322,330,372.2,327.55,42.2,94.5128779395297,8,10,"Naming transmission","red","pinkrød","Danish",330,62,50,"no","31","male","Dansk","no"
"493","seed mørk rosa","uf5t","0",6,"1",6,"seed dark rose","Danish","22","male","dansk",16877,"Pure transmission",50,50,60,44,325,324,372.2,327.55,48.2,107.950727883539,1,16,"Pure transmission","orange","Pastellilla","Danish",324,44,50,"no","22","male","dansk","no"
"494","seed mørk rosa","uhn5","4",3,"2",5,"seed dark rose","Danish","29","female","Dansk",16648,"Naming transmission",50,50,41,44,323,314,372.2,327.55,58.2,130.347144456887,9,3,"Naming transmission","purple","lilla","Danish",314,44,50,"no","29","female","Dansk","no"
"495","seed mørk rosa","uktv","4",13,"2",5,"seed dark rose","Danish","23","female","dansk",13236,"Naming transmission",50,50,63,77,309,299,372.2,327.55,73.2,163.941769316909,10,14,"Naming transmission","purple","lilla","Danish",299,77,50,"no","23","female","dansk","no"
"496","seed mørk rosa","uwaz","2",5,"2",5,"seed dark rose","Danish","39","female","dansker",15728,"Naming transmission",50,50,66,60,315,315,372.2,327.55,57.2,128.107502799552,0,6,"Naming transmission","purple","rødlilla","Danish",315,60,50,"no","39","female","dansker","no"
"497","seed mørk rosa","uzbn","3",9,"1",6,"seed dark rose","Danish","21","female","dansk",12542,"Pure transmission",50,50,42,46,318,314,372.2,327.55,58.2,130.347144456887,4,4,"Pure transmission","purple","varm violet","Danish",314,46,50,"no","21","female","dansk","no"
"498","seed mørk rosa","v4er","1",0,"1",5,"seed dark rose","Danish","26","male","dansk",9142,"Pure transmission",50,50,60,64,327.55,314,372.2,327.55,58.2,130.347144456887,13.55,4,"Pure transmission","purple","Lilla","Danish",314,64,50,"no","26","male","dansk","no"
"499","seed mørk rosa","v83p","1",9,"2",5,"seed dark rose","Danish","23","male","Dansk",14856,"Naming transmission",50,50,54,62,318,316,372.2,327.55,56.2,125.867861142217,2,8,"Naming transmission","purple","Pink","Danish",316,62,50,"no","23","male","Dansk","no"
"500","seed mørk rosa","vqk6","1",2,"1",5,"seed dark rose","Danish","22","male","Dansk",90003,"Pure transmission",50,50,64,75,300,298,372.2,327.55,74.2,166.181410974244,2,11,"Pure transmission","purple","Lyse lilla","Danish",298,75,50,"no","22","male","Dansk","no"
"501","seed mørk rosa","vxj2","3",13,"1",5,"seed dark rose","Danish","24","female","somalisk",12960,"Pure transmission",50,50,44,50,310,314,372.2,327.55,58.2,130.347144456887,4,6,"Pure transmission","purple","taehyung","Danish",314,50,50,"no","24","female","somalisk","no"
"502","seed mørk rosa","wdf1","0",10,"2",2,"seed dark rose","Danish","21","female","Dansk",31930,"Naming transmission",50,50,52,76,307,306,372.2,327.55,66.2,148.264277715566,1,24,"Naming transmission","purple","violet","Danish",306,76,50,"no","21","female","Dansk","no"
"503","seed mørk rosa","wfl9","1",4,"2",6,"seed dark rose","Danish","33","male","Dansk",18838,"Naming transmission",50,50,83,72,317,322,372.2,327.55,50.2,112.430011198208,5,11,"Naming transmission","purple","pink lilla","Danish",322,72,50,"no","33","male","Dansk","no"
"504","seed mørk rosa","wlm8","1",3,"1",3,"seed dark rose","Danish","31","male","Dansk",11875,"Pure transmission",50,50,75,57,298,301,372.2,327.55,71.2,159.46248600224,3,18,"Pure transmission","purple","Lilla","Danish",301,57,50,"no","31","male","Dansk","no"
"505","seed mørk rosa","wqe4","2",0,"2",3,"seed dark rose","Danish","20","male","Dansk",19141,"Naming transmission",50,50,60,64,327.55,321,372.2,327.55,51.2,114.669652855543,6.55000000000001,4,"Naming transmission","pink","Lyseviolet","Danish",321,64,50,"no","20","male","Dansk","no"
"506","seed mørk rosa","wwoa","4",9,"2",5,"seed dark rose","Danish","28","female","Dansk",21606,"Naming transmission",50,50,55,55,313,309,372.2,327.55,63.2,141.545352743561,4,0,"Naming transmission","pink","Hybenrose","Danish",309,55,50,"no","28","female","Dansk","no"
"507","seed mørk rosa","x18e","3",11,"1",6,"seed dark rose","Danish","26","male","Dansk",10591,"Pure transmission",50,50,41,39,308,309,372.2,327.55,63.2,141.545352743561,1,2,"Pure transmission","purple","Lilla","Danish",309,39,50,"no","26","male","Dansk","no"
"508","seed mørk rosa","x301","1",13,"2",4,"seed dark rose","Danish","50","male","dansk",31651,"Naming transmission",50,50,62,80,307,291,372.2,327.55,81.2,181.858902575588,16,18,"Naming transmission","purple","lilla","Danish",291,80,50,"no","50","male","dansk","no"
"509","seed mørk rosa","x4cg","0",5,"2",5,"seed dark rose","Danish","32","male","dansk",32943,"Naming transmission",50,50,50,58,313,309,372.2,327.55,63.2,141.545352743561,4,8,"Naming transmission","purple","rødlig lilla","Danish",309,58,50,"no","32","male","dansk","no"
"510","seed mørk rosa","xd2r","3",10,"1",4,"seed dark rose","Danish","33","female","dansk",35721,"Pure transmission",50,50,46,41,314,308,372.2,327.55,64.2,143.784994400896,6,5,"Pure transmission","purple","  lilla","Danish",308,41,50,"no","33","female","dansk","no"
"511","seed mørk rosa","xktj","0",9,"1",6,"seed dark rose","Danish","24","male","Albansk",20838,"Pure transmission",50,50,80,60,295,301,372.2,327.55,71.2,159.46248600224,6,20,"Pure transmission","purple","Pink","Danish",301,60,50,"no","24","male","Albansk","no"
"512","seed mørk rosa","xt94","0",7,"1",5,"seed dark rose","Danish","27","male","Dansk",10738,"Pure transmission",50,50,44,90,324,293,372.2,327.55,79.2,177.379619260918,31,46,"Pure transmission","purple","magenta","Danish",293,90,50,"no","27","male","Dansk","no"
"513","seed mørk rosa","xtek","3",6,"1",5,"seed dark rose","Danish","21","female","dansk",16280,"Pure transmission",50,50,41,46,327,319,372.2,327.55,53.2,119.148936170213,8,5,"Pure transmission","purple","mørke lilla","Danish",319,46,50,"no","21","female","dansk","no"
"514","seed mørk rosa","xtsh","0",9,"2",5,"seed dark rose","Danish","23","male","dansk",5074,"Naming transmission",50,50,53,52,295,307,372.2,327.55,65.2,146.024636058231,12,1,"Naming transmission","purple","lilla","Danish",307,52,50,"no","23","male","dansk","no"
"515","seed mørk rosa","xz2a","2",4,"2",4,"seed dark rose","Danish","22","female","Dansk",58146,"Naming transmission",50,50,69,66,317,315,372.2,327.55,57.2,128.107502799552,2,3,"Naming transmission","pink","Magenta","Danish",315,66,50,"no","22","female","Dansk","no"
"516","seed mørk rosa","y7ox","3",2,"2",4,"seed dark rose","Danish","60","female","dansk",55237,"Naming transmission",50,50,66,70,327,331,372.2,327.55,41.2,92.2732362821949,4,4,"Naming transmission","red","rubin","Danish",331,70,50,"no","60","female","dansk","no"
"517","seed mørk rosa","y9nw","2",8,"1",3,"seed dark rose","Danish","23","female","Dansk",17914,"Pure transmission",50,50,38,40,303,302,372.2,327.55,70.2,157.222844344905,1,2,"Pure transmission","purple","Lilla","Danish",302,40,50,"no","23","female","Dansk","no"
"518","seed mørk rosa","yk73","2",12,"2",3,"seed dark rose","Danish","24","male","Dansk",27949,"Naming transmission",50,50,61,58,311,310,372.2,327.55,62.2,139.305711086226,1,3,"Naming transmission","purple","Magenta","Danish",310,58,50,"no","24","male","Dansk","no"
"519","seed mørk rosa","ywm6","0",4,"1",3,"seed dark rose","Danish","26","male","dansk",15827,"Pure transmission",50,50,63,64,320,325,372.2,327.55,47.2,105.711086226204,5,1,"Pure transmission","purple","magenta","Danish",325,64,50,"no","26","male","dansk","no"
"520","seed mørk rosa","yyua","2",8,"2",5,"seed dark rose","Danish","23","female","Dansk",5401,"Naming transmission",50,50,62,84,310,311,372.2,327.55,61.2,137.066069428891,1,22,"Naming transmission","pink","Pink","Danish",311,84,50,"no","23","female","Dansk","no"
"521","seed mørk rosa","z9g1","4",0,"1",5,"seed dark rose","Danish","36","female","Dansk",9148,"Pure transmission",50,50,60,49,327.55,324,372.2,327.55,48.2,107.950727883539,3.55000000000001,11,"Pure transmission","pink","Mørk pink","Danish",324,49,50,"no","36","female","Dansk","no"
"522","seed mørk rosa","zu3c","1",5,"1",5,"seed dark rose","Danish","21","female","Dansk",9917,"Pure transmission",50,50,68,43,298,306,372.2,327.55,66.2,148.264277715566,8,25,"Pure transmission","purple","Lilla","Danish",306,43,50,"no","21","female","Dansk","no"
"523","seed mørk rosa","zxyn","0",1,"2",6,"seed dark rose","Danish","21","female","Dansk",13742,"Naming transmission",50,50,42,38,321,320,372.2,327.55,52.2,116.909294512878,1,4,"Naming transmission","purple","lilla","Danish",320,38,50,"no","21","female","Dansk","no"
"524","seed mustard","13ta","0",5,"2",5,"seed mustard","English","44","female","German",30712,"Naming transmission",50,50,61,55,46,46,62.4,49.85,16.4,130.677290836653,0,6,"Naming transmission","yellow","snot","English",46,55,50,"no","44","female","German","no"
"525","seed mustard","1ub2","0",13,"1",4,"seed mustard","English","53","male","danish",21348,"Pure transmission",50,50,66,76,23,25,62.4,49.85,37.4,298.00796812749,2,10,"Pure transmission","orange","dusty orange","English",25,76,50,"no","53","male","danish","no"
"526","seed mustard","28dd","0",0,"2",3,"seed mustard","English","24","female","geman",13305,"Naming transmission",50,50,60,72,49.85,48,62.4,49.85,14.4,114.741035856574,1.85,12,"Naming transmission","yellow","Mustard","English",48,72,50,"no","24","female","geman","no"
"527","seed mustard","32hh","0",13,"2",3,"seed mustard","English","27","female","danish",20032,"Naming transmission",50,50,40,34,41,44,62.4,49.85,18.4,146.613545816733,3,6,"Naming transmission","brown","jordbrun","English",44,34,50,"no","27","female","danish","no"
"528","seed mustard","4h26","0",5,"1",4,"seed mustard","English","25","female","English",15633,"Pure transmission",50,50,71,65,37,39,62.4,49.85,23.4,186.454183266932,2,6,"Pure transmission","orange","browny orange","English",39,65,50,"no","25","female","English","no"
"529","seed mustard","5fq9","0",10,"1",4,"seed mustard","English","30","male","Lithuanian",55187,"Pure transmission",50,50,53,46,19,17,62.4,49.85,45.4,361.752988047809,2,7,"Pure transmission","brown","brown ","English",17,46,50,"no","30","male","Lithuanian","no"
"530","seed mustard","664l","0",2,"1",3,"seed mustard","English","23","female","Polish",3138,"Pure transmission",50,50,62,78,39,38,62.4,49.85,24.4,194.422310756972,1,16,"Pure transmission","orange","sunrise","English",38,78,50,"no","23","female","Polish","no"
"531","seed mustard","88a9","0",10,"2",5,"seed mustard","English","26","male","Greek",30605,"Naming transmission",50,50,55,35,45,43,62.4,49.85,19.4,154.581673306773,2,20,"Naming transmission","brown","sand brown","English",43,35,50,"no","26","male","Greek","no"
"532","seed mustard","93q5","0",9,"2",2,"seed mustard","English","30","female","Ukrainian",26485,"Naming transmission",50,50,42,55,50,45,62.4,49.85,17.4,138.645418326693,5,13,"Naming transmission","yellow","sand yellow","English",45,55,50,"no","30","female","Ukrainian","no"
"533","seed mustard","bf6y","0",12,"1",5,"seed mustard","English","25","male","Dansk",46273,"Pure transmission",50,50,48,66,15,23,62.4,49.85,39.4,313.94422310757,8,18,"Pure transmission","orange","Dark orange","English",23,66,50,"no","25","male","Dansk","no"
"534","seed mustard","chvc","0",11,"1",6,"seed mustard","English","19","male","Polish",6123,"Pure transmission",50,50,46,48,17,15,62.4,49.85,47.4,377.689243027888,2,2,"Pure transmission","brown","brownish","English",15,48,50,"no","19","male","Polish","no"
"535","seed mustard","dt6w","1",0,"2",6,"seed mustard","English","48","female","portuguese",42889,"Naming transmission",50,50,60,66,49.85,52,62.4,49.85,10.4,82.8685258964144,2.15,6,"Naming transmission","yellow","mustard","English",52,66,50,"no","48","female","portuguese","no"
"536","seed mustard","epj1","0",6,"2",4,"seed mustard","English","43","male","spanish",7836,"Naming transmission",50,50,55,55,46,49,62.4,49.85,13.4,106.772908366534,3,0,"Naming transmission","brown","khaki","English",49,55,50,"no","43","male","spanish","no"
"537","seed mustard","eqex","0",1,"2",4,"seed mustard","English","29","female","GermanAfrikaans",90002,"Naming transmission",50,50,72,69,48,43,62.4,49.85,19.4,154.581673306773,5,3,"Naming transmission","yellow","camel","English",43,69,50,"no","29","female","GermanAfrikaans","no"
"538","seed mustard","f54z","0",9,"1",6,"seed mustard","English","22","male","Czech",4574,"Pure transmission",50,50,53,53,13,19,62.4,49.85,43.4,345.816733067729,6,0,"Pure transmission","brown","Hazelnut","English",19,53,50,"no","22","male","Czech","no"
"539","seed mustard","fxo2","1",0,"1",5,"seed mustard","English","22","male","Czech",25656,"Pure transmission",50,50,60,61,49.85,50,62.4,49.85,12.4,98.804780876494,0.149999999999999,1,"Pure transmission","yellow","golden","English",50,61,50,"no","22","male","Czech","no"
"540","seed mustard","jc7z","0",4,"1",6,"seed mustard","English","24","male","Croatian",18886,"Pure transmission",50,50,70,71,37,37,62.4,49.85,25.4,202.390438247012,0,1,"Pure transmission","orange","brownish orange","English",37,71,50,"no","24","male","Croatian","no"
